kind,target,best_score_over_all_probes
genuine,Testing__Digital_Persona__Live__008_8_8.png__bb74d5d8__008_8_8.png,34.0099261869
genuine,Testing__Digital_Persona__Live__008_8_9.png__f5b7606c__008_8_9.png,28.9872795276
genuine,Testing__Digital_Persona__Live__008_9_0.png__abd1d03f__008_9_0.png,315.2288333569
genuine,Testing__Digital_Persona__Live__008_9_1.png__1416668b__008_9_1.png,268.5950407536
genuine,Testing__Digital_Persona__Live__008_9_2.png__8b947078__008_9_2.png,326.8872815078
genuine,Testing__Digital_Persona__Live__008_9_3.png__94ea26fc__008_9_3.png,291.9119366935
genuine,Testing__Digital_Persona__Live__008_9_4.png__9a7caf2a__008_9_4.png,326.8872815078
genuine,Testing__Digital_Persona__Live__008_9_5.png__bc196728__008_9_5.png,303.5703852061
genuine,Testing__Digital_Persona__Live__008_9_6.png__53564eb4__008_9_6.png,4.6668166412
genuine,Testing__Digital_Persona__Live__008_9_7.png__d22d12a4__008_9_7.png,50.8702997627
genuine,Testing__Digital_Persona__Live__008_9_8.png__6c0b1816__008_9_8.png,73.4243815482
genuine,Testing__Digital_Persona__Live__008_9_9.png__a8848299__008_9_9.png,85.1917385014
genuine,Testing__Digital_Persona__Live__010_0_0.png__1ebcf270__010_0_0.png,361.8626259603
genuine,Testing__Digital_Persona__Live__010_0_1.png__26284040__010_0_1.png,385.1795219002
genuine,Testing__Digital_Persona__Live__010_0_2.png__fe242c5c__010_0_2.png,268.5950407536
genuine,Testing__Digital_Persona__Live__010_0_3.png__d8a26c73__010_0_3.png,431.8133145035
genuine,Testing__Digital_Persona__Live__010_0_4.png__dce14b4b__010_0_4.png,338.5457296586
genuine,Testing__Digital_Persona__Live__010_0_5.png__ee9b1a03__010_0_5.png,396.837970051
genuine,Testing__Digital_Persona__Live__010_0_6.png__7f291b8a__010_0_6.png,52.426932215
genuine,Testing__Digital_Persona__Live__010_0_7.png__eba5067e__010_0_7.png,171.9684931055
genuine,Testing__Digital_Persona__Live__010_0_8.png__9d7b43df__010_0_8.png,77.2077148734
genuine,Testing__Digital_Persona__Live__010_0_9.png__ee64b01e__010_0_9.png,143.8225510427
genuine,Testing__Digital_Persona__Live__010_1_0.png__88a2a760__010_1_0.png,291.9119366935
genuine,Testing__Digital_Persona__Live__010_1_1.png__2adafea8__010_1_1.png,221.9612481503
genuine,Testing__Digital_Persona__Live__010_1_2.png__03cc870b__010_1_2.png,198.6443518486
genuine,Testing__Digital_Persona__Live__010_1_3.png__f18aa3bd__010_1_3.png,256.9365926028
genuine,Testing__Digital_Persona__Live__010_1_4.png__f71a79c5__010_1_4.png,245.2781444519
genuine,Testing__Digital_Persona__Live__010_1_5.png__a5ab2507__010_1_5.png,291.9119366935
genuine,Testing__Digital_Persona__Live__010_1_6.png__6630d9ad__010_1_6.png,34.6395923144
genuine,Testing__Digital_Persona__Live__010_1_7.png__f516ee37__010_1_7.png,125.0551912909
genuine,Testing__Digital_Persona__Live__010_1_8.png__c693a9a3__010_1_8.png,84.1809489957
genuine,Testing__Digital_Persona__Live__010_1_9.png__aeb05b4a__010_1_9.png,155.996722431
genuine,Testing__Digital_Persona__Live__010_2_0.png__33b450ec__010_2_0.png,268.5950407536
genuine,Testing__Digital_Persona__Live__010_2_1.png__9c399d73__010_2_1.png,221.9612481503
genuine,Testing__Digital_Persona__Live__010_2_2.png__6db1a8b7__010_2_2.png,280.2534889044
genuine,Testing__Digital_Persona__Live__010_2_3.png__a39a3ff5__010_2_3.png,175.3274559087
genuine,Testing__Digital_Persona__Live__010_2_4.png__25a7c638__010_2_4.png,233.6196963011
genuine,Testing__Digital_Persona__Live__010_2_5.png__f3d06964__010_2_5.png,163.6690077579
genuine,Testing__Digital_Persona__Live__010_2_6.png__72fc6559__010_2_6.png,68.4647559355
genuine,Testing__Digital_Persona__Live__010_2_7.png__4742d431__010_2_7.png,100.7400268447
genuine,Testing__Digital_Persona__Live__010_2_8.png__6a5ccc40__010_2_8.png,76.2952841312
genuine,Testing__Digital_Persona__Live__010_2_9.png__004ba98a__010_2_9.png,93.305267771
genuine,Testing__Digital_Persona__Live__010_3_0.png__d10a947e__010_3_0.png,303.5703852061
genuine,Testing__Digital_Persona__Live__010_3_1.png__a5d22f83__010_3_1.png,245.2781444519
genuine,Testing__Digital_Persona__Live__010_3_2.png__8fe77851__010_3_2.png,210.3027999994
genuine,Testing__Digital_Persona__Live__010_3_3.png__3cff5a21__010_3_3.png,210.3027999994
genuine,Testing__Digital_Persona__Live__010_3_4.png__cebefe7f__010_3_4.png,233.6196963011
genuine,Testing__Digital_Persona__Live__010_3_5.png__dc42def1__010_3_5.png,268.5950407536
genuine,Testing__Digital_Persona__Live__010_3_6.png__1240d4a6__010_3_6.png,48.006883898
genuine,Testing__Digital_Persona__Live__010_3_7.png__d8016585__010_3_7.png,54.7791400622
genuine,Testing__Digital_Persona__Live__010_3_8.png__2a2df826__010_3_8.png,53.2181245324
genuine,Testing__Digital_Persona__Live__010_3_9.png__1dfb04c5__010_3_9.png,122.1164728964
genuine,Testing__Digital_Persona__Live__010_4_0.png__670b41e5__010_4_0.png,618.3484849168
genuine,Testing__Digital_Persona__Live__010_4_1.png__1f0bb26a__010_4_1.png,455.1302108052
genuine,Testing__Digital_Persona__Live__010_4_2.png__9471f6f6__010_4_2.png,583.3731404643
genuine,Testing__Digital_Persona__Live__010_4_3.png__77bbb91c__010_4_3.png,618.3484849168
genuine,Testing__Digital_Persona__Live__010_4_4.png__d14cda10__010_4_4.png,536.7393482228
genuine,Testing__Digital_Persona__Live__010_4_5.png__6634df64__010_4_5.png,490.1055552577
genuine,Testing__Digital_Persona__Live__010_4_6.png__83fbf1ab__010_4_6.png,7.206920208
genuine,Testing__Digital_Persona__Live__010_4_7.png__23ee81ac__010_4_7.png,46.544763614
genuine,Testing__Digital_Persona__Live__010_4_8.png__388f189c__010_4_8.png,25.5765346373
genuine,Testing__Digital_Persona__Live__010_4_9.png__4ca62b21__010_4_9.png,27.0361866195
genuine,Testing__Digital_Persona__Live__010_5_0.png__fe79d80b__010_5_0.png,326.8872815078
genuine,Testing__Digital_Persona__Live__010_5_1.png__e8064f7a__010_5_1.png,373.5210741111
genuine,Testing__Digital_Persona__Live__010_5_2.png__40b21fbc__010_5_2.png,315.2288333569
genuine,Testing__Digital_Persona__Live__010_5_3.png__76551947__010_5_3.png,350.2041778094
genuine,Testing__Digital_Persona__Live__010_5_4.png__ac0d147c__010_5_4.png,338.5457296586
genuine,Testing__Digital_Persona__Live__010_5_5.png__c1ec1b8d__010_5_5.png,385.1795219002
genuine,Testing__Digital_Persona__Live__010_5_6.png__690c3a4d__010_5_6.png,65.008878328
genuine,Testing__Digital_Persona__Live__010_5_7.png__7c44fb47__010_5_7.png,120.5942986359
genuine,Testing__Digital_Persona__Live__010_5_8.png__5708ad85__010_5_8.png,124.4398332451
genuine,Testing__Digital_Persona__Live__010_5_9.png__dae1c51a__010_5_9.png,126.0090282189
genuine,Testing__Digital_Persona__Live__010_6_0.png__7f288180__010_6_0.png,268.5950407536
genuine,Testing__Digital_Persona__Live__010_6_1.png__69a9205f__010_6_1.png,326.8872815078
genuine,Testing__Digital_Persona__Live__010_6_2.png__54610a00__010_6_2.png,326.8872815078
genuine,Testing__Digital_Persona__Live__010_6_3.png__b6c378ba__010_6_3.png,245.2781444519
genuine,Testing__Digital_Persona__Live__010_6_4.png__ada4df20__010_6_4.png,315.2288333569
genuine,Testing__Digital_Persona__Live__010_6_5.png__ed818404__010_6_5.png,303.5703852061
genuine,Testing__Digital_Persona__Live__010_6_6.png__85a3f9e3__010_6_6.png,77.9757077103
genuine,Testing__Digital_Persona__Live__010_6_7.png__fa15b4e4__010_6_7.png,153.7194507696
genuine,Testing__Digital_Persona__Live__010_6_8.png__a04f192b__010_6_8.png,115.3579838283
genuine,Testing__Digital_Persona__Live__010_6_9.png__19acf404__010_6_9.png,70.7010365789
genuine,Testing__Digital_Persona__Live__010_7_0.png__2e412900__010_7_0.png,303.5703852061
genuine,Testing__Digital_Persona__Live__010_7_1.png__1857621a__010_7_1.png,233.6196963011
genuine,Testing__Digital_Persona__Live__010_7_2.png__c2f4383d__010_7_2.png,280.2534889044
genuine,Testing__Digital_Persona__Live__010_7_3.png__413f8fee__010_7_3.png,256.9365926028
genuine,Testing__Digital_Persona__Live__010_7_4.png__ada807c1__010_7_4.png,221.9612481503
genuine,Testing__Digital_Persona__Live__010_7_5.png__8586ac7f__010_7_5.png,233.6196963011
genuine,Testing__Digital_Persona__Live__010_7_6.png__f8e1b908__010_7_6.png,89.1055949513
genuine,Testing__Digital_Persona__Live__010_7_7.png__833b80c5__010_7_7.png,133.6310900353
genuine,Testing__Digital_Persona__Live__010_7_8.png__e200f748__010_7_8.png,125.1405135052
genuine,Testing__Digital_Persona__Live__010_7_9.png__1b3aa3ca__010_7_9.png,151.9063318004
genuine,Testing__Digital_Persona__Live__010_8_0.png__d4550378__010_8_0.png,106.6581299487
genuine,Testing__Digital_Persona__Live__010_8_1.png__b8ddcb88__010_8_1.png,186.9859036978
genuine,Testing__Digital_Persona__Live__010_8_2.png__2ebc4ef7__010_8_2.png,210.3027999994
genuine,Testing__Digital_Persona__Live__010_8_3.png__2a0e375b__010_8_3.png,152.0105592453
genuine,Testing__Digital_Persona__Live__010_8_4.png__3d2a6516__010_8_4.png,198.6443518486
genuine,Testing__Digital_Persona__Live__010_8_5.png__9e436fd2__010_8_5.png,163.6690077579
genuine,Testing__Digital_Persona__Live__010_8_6.png__1e8bd02b__010_8_6.png,7.0022215548
genuine,Testing__Digital_Persona__Live__010_8_7.png__87a4be58__010_8_7.png,41.1409603919
genuine,Testing__Digital_Persona__Live__010_8_8.png__fc832d5a__010_8_8.png,53.9520848679
genuine,Testing__Digital_Persona__Live__010_8_9.png__85798f6c__010_8_9.png,43.7009470325
genuine,Testing__Digital_Persona__Live__010_9_0.png__05c8b140__010_9_0.png,326.8872815078
genuine,Testing__Digital_Persona__Live__010_9_1.png__cb3c82d9__010_9_1.png,303.5703852061
genuine,Testing__Digital_Persona__Live__010_9_2.png__90428d9b__010_9_2.png,385.1795219002
genuine,Testing__Digital_Persona__Live__010_9_3.png__cb610a8a__010_9_3.png,291.9119366935
genuine,Testing__Digital_Persona__Live__010_9_4.png__49a658e4__010_9_4.png,315.2288333569
genuine,Testing__Digital_Persona__Live__010_9_5.png__aa107f88__010_9_5.png,326.8872815078
genuine,Testing__Digital_Persona__Live__010_9_6.png__e5f3b9ac__010_9_6.png,35.2055406296
genuine,Testing__Digital_Persona__Live__010_9_7.png__da10b525__010_9_7.png,202.4815234061
genuine,Testing__Digital_Persona__Live__010_9_8.png__e64d99dd__010_9_8.png,120.3279309949
genuine,Testing__Digital_Persona__Live__010_9_9.png__252f0bcc__010_9_9.png,146.6802869351
genuine,Testing__Digital_Persona__Live__012_0_0.png__5cac92a4__012_0_0.png,233.6196963011
genuine,Testing__Digital_Persona__Live__012_0_1.png__283ebc07__012_0_1.png,152.0105592453
genuine,Testing__Digital_Persona__Live__012_0_2.png__2f318f99__012_0_2.png,152.0105592453
genuine,Testing__Digital_Persona__Live__012_0_3.png__dc4cba16__012_0_3.png,210.3027999994
genuine,Testing__Digital_Persona__Live__012_0_4.png__6ab1714f__012_0_4.png,186.9859036978
genuine,Testing__Digital_Persona__Live__012_0_5.png__2825bc87__012_0_5.png,221.9612481503
genuine,Testing__Digital_Persona__Live__012_0_6.png__97e17f07__012_0_6.png,13.5071490137
genuine,Testing__Digital_Persona__Live__012_0_7.png__60c4d9de__012_0_7.png,126.3935332373
genuine,Testing__Digital_Persona__Live__012_0_8.png__08c86e6d__012_0_8.png,93.151173878
genuine,Testing__Digital_Persona__Live__012_0_9.png__e3a4689e__012_0_9.png,81.2488536765
genuine,Testing__Digital_Persona__Live__012_1_0.png__8ee9bfba__012_1_0.png,198.6443518486
genuine,Testing__Digital_Persona__Live__012_1_1.png__7ce1fab0__012_1_1.png,256.9365926028
genuine,Testing__Digital_Persona__Live__012_1_2.png__e96633cb__012_1_2.png,210.3027999994
genuine,Testing__Digital_Persona__Live__012_1_3.png__1383b772__012_1_3.png,256.9365926028
genuine,Testing__Digital_Persona__Live__012_1_4.png__9707f91c__012_1_4.png,163.6690077579
genuine,Testing__Digital_Persona__Live__012_1_5.png__ce660302__012_1_5.png,256.9365926028
genuine,Testing__Digital_Persona__Live__012_1_6.png__b8bcdfa3__012_1_6.png,39.7693803526
genuine,Testing__Digital_Persona__Live__012_1_7.png__e5b58e0b__012_1_7.png,102.849541129
genuine,Testing__Digital_Persona__Live__012_1_8.png__7de6658c__012_1_8.png,58.2309024772
genuine,Testing__Digital_Persona__Live__012_1_9.png__a35e91f6__012_1_9.png,45.6829425791
genuine,Testing__Digital_Persona__Live__012_2_0.png__8ac4984d__012_2_0.png,210.3027999994
genuine,Testing__Digital_Persona__Live__012_2_1.png__53dfb6ac__012_2_1.png,385.1795219002
genuine,Testing__Digital_Persona__Live__012_2_2.png__8916efe8__012_2_2.png,385.1795219002
genuine,Testing__Digital_Persona__Live__012_2_3.png__7fd4ca53__012_2_3.png,280.2534889044
genuine,Testing__Digital_Persona__Live__012_2_4.png__2ff6d36e__012_2_4.png,280.2534889044
genuine,Testing__Digital_Persona__Live__012_2_5.png__4039f5fd__012_2_5.png,163.6690077579
genuine,Testing__Digital_Persona__Live__012_2_6.png__6d505a6c__012_2_6.png,49.2690930552
genuine,Testing__Digital_Persona__Live__012_2_7.png__36c3f8a1__012_2_7.png,124.6137125961
genuine,Testing__Digital_Persona__Live__012_2_8.png__4b2e51b0__012_2_8.png,115.1781450804
genuine,Testing__Digital_Persona__Live__012_2_9.png__b70afb60__012_2_9.png,99.0052305572
genuine,Testing__Digital_Persona__Live__012_3_0.png__3c5c46df__012_3_0.png,326.8872815078
genuine,Testing__Digital_Persona__Live__012_3_1.png__eeb5213c__012_3_1.png,245.2781444519
genuine,Testing__Digital_Persona__Live__012_3_2.png__fb5b5983__012_3_2.png,210.3027999994
genuine,Testing__Digital_Persona__Live__012_3_3.png__e9479e17__012_3_3.png,245.2781444519
genuine,Testing__Digital_Persona__Live__012_3_4.png__8b5e63a8__012_3_4.png,210.3027999994
genuine,Testing__Digital_Persona__Live__012_3_5.png__ac63878e__012_3_5.png,221.9612481503
genuine,Testing__Digital_Persona__Live__012_3_6.png__e44dd3e1__012_3_6.png,30.6970680354
genuine,Testing__Digital_Persona__Live__012_3_7.png__84b902fc__012_3_7.png,89.8710413657
genuine,Testing__Digital_Persona__Live__012_3_8.png__da8dec1c__012_3_8.png,109.2808771511
genuine,Testing__Digital_Persona__Live__012_3_9.png__f0bc55d5__012_3_9.png,44.1359386979
genuine,Testing__Digital_Persona__Live__012_4_0.png__742da3d2__012_4_0.png,268.5950407536
genuine,Testing__Digital_Persona__Live__012_4_1.png__c2626f82__012_4_1.png,280.2534889044
genuine,Testing__Digital_Persona__Live__012_4_2.png__2b30fb45__012_4_2.png,315.2288333569
genuine,Testing__Digital_Persona__Live__012_4_3.png__9b774e90__012_4_3.png,326.8872815078
genuine,Testing__Digital_Persona__Live__012_4_4.png__3056d370__012_4_4.png,315.2288333569
genuine,Testing__Digital_Persona__Live__012_4_5.png__7452f7f8__012_4_5.png,280.2534889044
genuine,Testing__Digital_Persona__Live__012_4_6.png__c34929f0__012_4_6.png,34.8513807606
genuine,Testing__Digital_Persona__Live__012_4_7.png__6bb6f019__012_4_7.png,26.1595078951
genuine,Testing__Digital_Persona__Live__012_4_8.png__693ad097__012_4_8.png,88.4291957845
genuine,Testing__Digital_Persona__Live__012_4_9.png__5f1eb709__012_4_9.png,98.4982045004
genuine,Testing__Digital_Persona__Live__012_5_0.png__82b664b9__012_5_0.png,431.8133145035
genuine,Testing__Digital_Persona__Live__012_5_1.png__5dfbcadc__012_5_1.png,350.2041778094
genuine,Testing__Digital_Persona__Live__012_5_2.png__ee28a00d__012_5_2.png,385.1795219002
genuine,Testing__Digital_Persona__Live__012_5_3.png__30eff1f5__012_5_3.png,478.4471071068
genuine,Testing__Digital_Persona__Live__012_5_4.png__34d78b44__012_5_4.png,350.2041778094
genuine,Testing__Digital_Persona__Live__012_5_5.png__5eb746f9__012_5_5.png,350.2041778094
genuine,Testing__Digital_Persona__Live__012_5_6.png__9e1fbcb5__012_5_6.png,152.135666176
genuine,Testing__Digital_Persona__Live__012_5_7.png__bcaef8e5__012_5_7.png,117.3609665298
genuine,Testing__Digital_Persona__Live__012_5_8.png__e9f61e70__012_5_8.png,144.040718882
genuine,Testing__Digital_Persona__Live__012_5_9.png__69b3cbae__012_5_9.png,161.8262828084
genuine,Testing__Digital_Persona__Live__012_6_0.png__058a2697__012_6_0.png,245.2781444519
genuine,Testing__Digital_Persona__Live__012_6_1.png__c0379dd3__012_6_1.png,338.5457296586
genuine,Testing__Digital_Persona__Live__012_6_2.png__c311b122__012_6_2.png,455.1302108052
genuine,Testing__Digital_Persona__Live__012_6_3.png__2a704728__012_6_3.png,338.5457296586
genuine,Testing__Digital_Persona__Live__012_6_4.png__978cadec__012_6_4.png,373.5210741111
genuine,Testing__Digital_Persona__Live__012_6_5.png__589af641__012_6_5.png,385.1795219002
genuine,Testing__Digital_Persona__Live__012_6_6.png__67d346d1__012_6_6.png,118.9271107911
genuine,Testing__Digital_Persona__Live__012_6_7.png__3b54ce93__012_6_7.png,145.1766672793
genuine,Testing__Digital_Persona__Live__012_6_8.png__c7a955b1__012_6_8.png,175.5999668132
genuine,Testing__Digital_Persona__Live__012_6_9.png__50207c1b__012_6_9.png,201.0144399062
genuine,Testing__Digital_Persona__Live__012_7_0.png__7d62cdad__012_7_0.png,326.8872815078
genuine,Testing__Digital_Persona__Live__012_7_1.png__47866b1b__012_7_1.png,408.4964182018
genuine,Testing__Digital_Persona__Live__012_7_2.png__35f48ac7__012_7_2.png,350.2041778094
genuine,Testing__Digital_Persona__Live__012_7_3.png__a4e63920__012_7_3.png,326.8872815078
genuine,Testing__Digital_Persona__Live__012_7_4.png__c879ebc4__012_7_4.png,431.8133145035
genuine,Testing__Digital_Persona__Live__012_7_5.png__fb9c45c9__012_7_5.png,326.8872815078
genuine,Testing__Digital_Persona__Live__012_7_6.png__2e07a43d__012_7_6.png,131.6538471322
genuine,Testing__Digital_Persona__Live__012_7_7.png__72412147__012_7_7.png,150.4938370564
genuine,Testing__Digital_Persona__Live__012_7_8.png__d0331bd0__012_7_8.png,166.883288057
genuine,Testing__Digital_Persona__Live__012_7_9.png__0a10f40a__012_7_9.png,149.4907454455
genuine,Testing__Digital_Persona__Live__012_8_0.png__0030106a__012_8_0.png,326.8872815078
genuine,Testing__Digital_Persona__Live__012_8_1.png__b1ffc5e6__012_8_1.png,315.2288333569
genuine,Testing__Digital_Persona__Live__012_8_2.png__8e0cdd0c__012_8_2.png,361.8626259603
genuine,Testing__Digital_Persona__Live__012_8_3.png__55c47901__012_8_3.png,163.6690077579
genuine,Testing__Digital_Persona__Live__012_8_4.png__be54514f__012_8_4.png,326.8872815078
genuine,Testing__Digital_Persona__Live__012_8_5.png__881c66a3__012_8_5.png,256.9365926028
genuine,Testing__Digital_Persona__Live__012_8_6.png__e30a84f2__012_8_6.png,6.4640049462
genuine,Testing__Digital_Persona__Live__012_8_7.png__d54b4a4c__012_8_7.png,71.3286938007
genuine,Testing__Digital_Persona__Live__012_8_8.png__e8d94a24__012_8_8.png,144.3575186286
genuine,Testing__Digital_Persona__Live__012_8_9.png__c4c03750__012_8_9.png,92.609392543
genuine,Testing__Digital_Persona__Live__012_9_0.png__115407f3__012_9_0.png,221.9612481503
genuine,Testing__Digital_Persona__Live__012_9_1.png__f0513050__012_9_1.png,326.8872815078
genuine,Testing__Digital_Persona__Live__012_9_2.png__ea30916b__012_9_2.png,420.1548663527
genuine,Testing__Digital_Persona__Live__012_9_3.png__02fa2617__012_9_3.png,245.2781444519
genuine,Testing__Digital_Persona__Live__012_9_4.png__659c3ae0__012_9_4.png,303.5703852061
genuine,Testing__Digital_Persona__Live__012_9_5.png__160d041e__012_9_5.png,280.2534889044
